conversation_id,combined_turns,text,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,message_id,empathy_human,AGE,GENDER,F0,F1,F2,F3,F4,_intercept
5,"8,9,10,11","It's pretty stressful when hurricanes hit. I once stayed for one even though we were supposed to evacuate, nobody was hurt but it was a scary experience I have been near tornadoes and they look bad enough.  I can't imagine a hurricane. It's scary because all you can do is hide in your home hoping it passes by without doing much damage. I hope the people affected by the hurricane are getting help right now. I follow college basketball like a crazy person.   Skal Labiesse was trapped in the hurricane in this article.   His whole home collapsed on him and he was covered with rock and materials for three days.   His story is so frightening.   He thought he was dying",0.11025407,0.08643083,-0.0077338824,-0.27261728,0.18313543,14,1.3357642323666457,17.864568041872815,3.030712639648538,-0.0018307404046999996,-0.012808006330084614,-0.005943286597570769,-0.009530869678784616,-0.007411892303,1.0
5,"12,13,14,15,16,17,18,19","Yeah it's definitely very different. The air pressure feels different when you're in a hurricane. All you hear are sounds of things ripping apart ourside Wow.   Are you on the gulf or the Atlantic? Atlantic, i've lived in Florida for about 8 years now and luckyily haven't had any MAJOR hurricane yet. That's good to hear.   Haiti has such a corrupt government - I wonder how much their President stole from the people so he had fun for a long time. I didn't think of that. That's why i don't even donate but i feel bad because i can't help It's gotten to that point everywhere unless a church is doing all the work.   American Cancer Society, March of Dimes, United Way - hardly any goes to the people or cause you are donating to - it's all taken in outlandish salaries of that charity Sad that people are so corrupt. I really hope those people get help. It was nice talking to you! bye! You too goodbye",0.18047325,-0.011022747,0.10891846,-0.16614306,0.36454993,15,1.4265887020093664,28.171675845328856,-1.225943028000831,0.0024127724995815216,-0.018008606863336957,-0.007447757070372824,-0.0005078982155108708,-0.009728228599315216,1.0
6,"0,1,2,3","what a sad thing to happen to someone who has gone through so much and at such a young age too. what a freak accident yeah, they didn't really elaborate on what happened though",0.018471742,0.09744509,0.02737609,-0.19578284,0.053990074,16,0.031673122471128634,31.82711897792361,4.042336027721945,0.009136386225055556,-0.016810214452222222,-0.0020543233834833326,-0.004411732510249999,-0.009200785265055555,1.0
6,"4,5,6,7","he had the true american dream story more or less, most people can't throw 94 mph fast balls though. yup but going from poor to crazy rich all from hard work. love to see it seemed to be a pretty altruistic guy too. There wasn't anything but goodwill toward him.",-0.072904296,0.10706021,-0.07206184,-0.6614768,0.033067174,17,1.9940799585746265,18.250310195146184,-0.20506232929200058,0.005571879838945454,-0.016322891654672725,-0.008766396889705454,-0.0011942307747090904,-0.02593331618363636,1.0
6,"8,9,10,11","I wonder if the team retired his number to honor him hm, i wouldn't know. Do you follow baseball? yes, I watch the yankees almost every night. How about you? I like to play baseball, but watching it never really thrills me. Are the Yankees in the playoffs this year?",0.09900556,0.17671467,-0.04032912,-0.5195167,0.13940257,18,0.8605466574061895,23.315493896090846,-5.951339065161424,0.006952882138288135,-0.008809832217322035,0.005502468188745762,-0.000571901045644068,-0.01128334061744068,1.0
6,"12,13,14,15","yes! they made it to the playoffs! that's great! Had you heard about this guy before reading the article? Seems like he was kind of a big deal. I heard about it in the news when it happened but I don't follow baseball to close just the yankees. I bet he was a pretty big deal on his team. do you think it was just a freak accident? Or, was there more to the boat wreck than was indicated?",0.021472016,0.1029673,0.1069705,-0.11518403,0.16926171,19,1.5163487075401494,37.69232340119504,-6.432838771010426,0.0002365280167191011,-0.01365853749485393,-0.000942256183030337,0.003256247864685393,0.0037013605177191006,1.0
6,"16,17,18,19,20","I remember hearing he jumped into the water head first into a rock and it killed him instantly. huh, the article made it sound like it was a wreck at high speed or something. The rock story seems less conspicuous. i couldn't imagine being the family of him that had to be horrible no doubt. well thanks for chatting with me. Go Yankees! bye bye",-0.028452614,0.16704392,-0.047744595,-0.44088903,0.084927745,20,1.7970754463762337,9.9016730763671,2.7003703643345847,-0.009190111056624999,-0.008137274475097222,,-0.004986418034555556,0.00201216308575,1.0
8,"0,1,2,3",Sounded like a very kindhearted man. Yes so sad that his life ended this way I was wondering if no drugs or alcohol were involved what happened? Maybe an inexperienced person trying to drive the boat?,-0.26538894,-0.059064172,0.04283966,-0.31914923,-0.10712806,21,1.0291986143345306,39.00509257639439,-5.328613261897613,0.033814135317000005,-0.0035593196293589742,-0.00536082290273077,-0.009567572636051281,-0.028015202635384616,1.0
8,"4,5,6,7",That could have been it. Boating can be quite dangerous if you dont know what you are doing It was nice that he saved his mom not knowing it was her. Yes very nice.  It sounds like they had a hard life in cuba,0.05835346,0.13215025,-0.026663456,-0.5517344,0.21528673,22,1.6298765137541982,23.94406992255643,3.0636275893590637,0.027655568687446806,0.0033111847555531925,0.005453264838382979,-0.007939049634170213,-0.014041193465765957,1.0
8,"8,9,10,11","Yeah, It was nice for the team to get the visa. Im sure his life was quite different after beginning his baseball career yeah, so sad that it was cut so short. very sad. from the reading material he sounded like a great person",-0.12511739,-0.043601207,0.24172978,-0.099289395,-0.073101975,23,2.4922198324640714,29.59203445676659,-6.823551193332204,0.012867086031061223,0.0019284140604285717,,-0.015988728005653062,-0.010116478665244896,1.0
8,"12,13,14,15",yeah and did not change much when he got his baseball money. yes it sounds like he stayed true to himself He must had a lot of trust for the driver of the boat. I dont know how the driver managed to hit the rocks at full speed. Youd have to see something like that coming,0.15410793,0.14403374,-0.099840276,-0.64520305,0.16145694,24,0.3869356910932704,28.3687081063761,-2.9792899239299158,0.026657635041847455,0.001970689342932204,-0.0014137614227610169,0.00022537047242372895,-0.02893456818515254,1.0
8,"16,17,18,19,20,21","That what I was thinking. It is not a pretty way to die. No not at all. A real tragedy for sure He was a very good player too. One of the best. It was nice chatting! bye You too, goodbye",0.10207735,0.18626368,-0.1746666,-0.6428732,0.12678188,25,0.5676840495905369,37.230319201667356,-0.13351723774585406,0.007897421721291667,-0.004804739641854166,-0.006049298746406249,-0.0035890176937916655,-0.005618842638416666,1.0
10,"0,1,2,3",Sad about what happened to those guys.  I hope no one makes this about alcohol or anything. Yes after all the struggle to get to where he was Right. I can't imagine being his family either.  To see their child go like that after being so successful has to sting. absolutely growing up in Cuba and then achieving so much,-0.293986,0.050571043,0.11218025,0.47769383,-0.097815014,26,1.558073937154277,20.23018259501171,-1.0566913484202458,0.001593267454646153,-0.007739166391969231,-0.002676099944321539,-0.014483394717538463,-0.01579349570743077,1.0
10,"4,5,6,7","I don't remember if it said so in the article or not, but was it night when they ran into the rocks? I just don't get why they didn't see them? I remember when this happened saw it on ESPN but I think it was night At least it was probably instant.  They probably had no idea the rocks were there and absolutely flew into them without any chance to realize what was going on. yea it would suck to be in a coma",0.019940445,-0.07336751,0.091271654,-0.08954762,0.12005159,27,1.0943713806339161,23.78661356869725,-2.0175181188291345,0.005438779707146066,-0.01588547449391011,-0.002880942407573034,0.008431531976651684,-0.018743179797820222,1.0
10,"8,9,10,11",Lol I think it would suck more to come out of a coma.  When you're in it you have no idea.  I would hate coming out of one and realizing you lost a month of your life or something. I wonder what you think about in a coma I feel like there's lots of stories out there about people saying they saw everything but from the third person perspective or things like that. Other people say it was just the deepest sleep they've ever had. the mind is a trip,0.13092205,0.11034981,-0.0417424,-0.4588427,0.27180824,28,1.7451901974037247,12.645122058963274,-3.1254670530147983,0.017206115881863156,-0.0031287192546736843,-0.007565631816328421,0.013846029350399998,-0.025621632484484208,1.0
10,"12,13,14,15","For real.  Obviously they don't know everything about it, but it blows my mind when I watch docs or something where people are breaking down the parts of the brain... Like, how the fuck did we figure all this stuff out... yea I love watching that stuff I'm the only one who's not a doctor in my family but I'm still in the medical field we used to have some real interesting dinner convos What do you do in the medical field? Surgical Technologist",0.15296385,0.116537996,-0.06295174,-0.5288099,0.19972552,29,1.1894723610068743,31.033560890062336,-1.6317655323366111,0.010539050891944443,-0.014589391957411112,-0.004854699423155555,0.0037163495136555537,-0.030266007866477776,1.0
10,"16,17,18,19","Damn.  Sounds cool.  Do you just sit in on surgeries and assist? Yea my job is to get all the instruments ready and basically be an extra pair of hands for the surgeon handing him all the instruments and helping him with the surgery. A good surgical tech knows the surgery just as well as the surgeon so he/she never has to ask for anything you should anticipate it Yeah I here ya, probably makes the operation flow a lot smoother when the surgeon asks for a tool and you're not fumblefuckin around looking to find the blahblahmeter. yea they get super pissed if you waste time each minute counts",0.14622873,-0.13569768,0.17789465,-0.10023184,0.11689437,30,1.3433601698574116,37.65237579748238,0.8989043074725929,0.009681435205627118,-0.0004290619903305087,-0.004417782105262712,-0.0023793300377796616,-0.009119645455076271,1.0
10,"20,21,22,23,24",what's the longest surgery you;ve ever taken part in? 8 hour spinal surgery Yikes.  Well if Jose would've survived he probaby would have needed at least an 8 hour spinal surgery. yes for sure it was nice talking to you goodbye bye.,0.1371975,0.12551998,-0.10062863,-0.5735455,0.17952204,31,1.0776308279656805,63.876238351164176,0.16278450648429116,-0.004209440063979167,-0.0023682868997291664,,,0.0035630234314583333,1.0
11,"0,1,2,3",Hello what did you think about the articlee? I thought it shows how people can really change Definitely. I felt so bad for the children at first. yes they get caught up in the system,-0.038827837,0.00019432961,-0.01601464,-0.31241584,-0.043937974,32,1.2053031708261328,29.783935407469738,3.8992822528823425,0.00021686858555263182,-0.010892746648105262,0.005480360866497367,0.009097916419078946,-0.0005760128915000004,1.0
11,"4,5,6,7","They should be in school and making friends! I know well who knows how safe school is now a days I had a cousin who went to jail at a young age, he never really changed. some people get caught up in that life i have friends that will always be in jail",0.0068305125,-0.03404093,-0.096377835,-0.35443196,0.030430967,33,1.3281831029053968,37.91965876004661,3.446810800618553,0.00736164040528571,-0.011470563906714283,0.010609520540405357,-0.016420785970160712,-0.03018081784258929,1.0
11,"8,9,10,11",I definitely believe that people can't really change. what about you? I think most people can but some are real sociopaths Maybe my cousin is just a sociopath. I hope those kids that got out find good jobs in the future. yea its hard because people are scared to hire people who were in the system even if they change,0.039057095,-0.018063035,0.022237808,-0.2179241,0.09737519,34,1.1751578544589658,8.213698650525945,3.89383984672589,0.023577558269109376,-0.009592859822296875,-0.005628415280410938,0.0005854898032499993,-0.01400607082675,1.0
11,"12,13,14,15,16,17,18,19","I think that if i owned a business, i would definitely think twice about a person who served time yea me too How would you feel about someone in your family marrying a person that went to jail before? it would depend on the crime I guess What if it's minor like stealing, but has done it many times. I don't know about multiple offenses maybe if it was a max of 2 times Very interesting! Well it was nice talking to you! bye you too bye",0.18712053,-0.015780356,-0.059421074,-0.42903668,0.076084815,35,1.2904191090771187,24.41443448554744,-0.5932339141476664,0.006670287316376344,-0.015712431709182798,-0.003975806956298924,-0.0038691218455376344,-0.021174811863698927,1.0
13,"0,1,2,3","What did you think of this? this was so sad i never really thought of kids in foster care and how hard it was It is sad for them, no child should have to endure all that agreed and not there fault they had behavioral issues",0.12452621,0.087507546,-0.08410839,-0.47847268,0.19238141,36,1.1456756874684226,58.05764969302254,1.9847230691286466,0.012927414752125,-0.0026707205248541668,,-0.0009877820501458332,-0.018545414538041666,1.0
13,"4,5,6,7","well, yes and no.  we all have personal responsibility for our choices in my opinion.  regardless of circumstance They needed more direction and structure they didnt get in the system yes they definitely did, it failed them it is nice he changed his life around and is helping others now",0.07699505,-0.02840703,0.08740361,-0.16770194,0.16752201,37,1.4144877327199619,46.02401179592667,-3.3806448899178334,0.00868208064161111,0.0028419533302777777,-0.0037076217729074077,-0.0036589154784814814,-0.0025258169773518507,1.0
13,"8,9,10,11","yes that was the best part of the article Yeah I did not expect that honestly yeah, to turn something good from something bad and now hes helping others Agreed, I hope eventually the system is fixed and structured better",0.20150506,-0.111177154,-0.14045739,-0.369727,0.08170586,38,1.7689221191704454,19.181764963553597,-5.432858011452284,0.004862679143761906,-0.0071501022970952375,-0.004737381738995238,-0.004765616868309523,-0.008633789416904764,1.0
13,"12,13,14,15,16,17,18,19","yes it needs help, but i think there is a lack of good foster parents yeah i know alot just do it for tax and write offs and are horrible caretakers to the kids yeah exactly!!!  And then the kids are mistreated, so saf I dont know how they do it so resiliant Yeah the human soul has remarkable resilience true it is amazing to read about Yes, and this was a pretty amazing, sad story with a good ending.  well I must go, have a good day.  goodbye great goodbye!",0.064265005,0.06312734,0.061269913,-0.2339107,0.24336702,39,1.4795689395874554,8.795406997400892,-0.07238468246189173,0.003991084927931373,-0.0038130522087941173,-0.0045856853101774505,-0.01659023269459804,-0.014986132519519607,1.0
14,"0,1,2,3","What a story! yeah, lots of ups and downs in that one It sounds like the system failed him at an early age unfortunately, i think stories like this are all too common with children who go through the foster system.",0.042817418,0.058665115,-0.009170362,-0.26208755,0.2363599,40,1.1463237575074468,38.015302886768666,2.9760349123040446,0.0013343269044888894,-0.0026704324402444446,0.004391827616913334,-0.0034669762930666665,0.004360364895244445,1.0
14,"4,5,6,7",For sure. Many fall  through the cracks and its so sad. it's really crazy that those two brothers ended up in the same prison I know! What are the odds? astronomical. Do you have any thoughts on how the foster system could be improved?,-0.09186352,0.09291513,0.21672529,0.049678646,0.2244063,41,1.2930392427111654,24.5659406196946,1.6743324659255194,0.01516313289962,-0.018598734004480002,-0.003271743596798,,-0.01258207797764,1.0
14,"8,9,10,11","I'd say have more oversight of individual cases. So many children arent getting the attention on their cases that they need. Do you have any suggestions? I agree, I also think that counseling services should be provided by the state Absolutely. And also some sort of self sufficiency classes for those who are about to age out of the system I think we could all benefit from self sufficiency/life skills classes as teenagers.",0.018569889,0.02050775,0.06325406,-0.101279296,0.21344548,42,1.450279371126898,49.24136972321902,3.937591451781939,0.0012839083165432103,-0.007243370007851852,0.009236809747091356,0.0045602253470493825,-0.0013234342918024685,1.0
14,"12,13,14,15","My school had them every week and I loved it. Learned a lot of life skills What kind of skills did you learn? Sewing, vehicle maintenance, budgeting, childcare, basic home repairs, tax basics, etc. interesting, I don't think my high school offered classes like that. We had home economics, but that was primarily cooking and cleaning.",-0.2330067,0.090254635,0.29938903,0.055947766,-0.08990814,43,1.9840611519681786,37.85072953023117,9.201334316996032,-0.00784840274594203,-0.01771778620357971,-0.002429010137636232,-0.01523932172778261,-0.01152793511821739,1.0
14,"16,17,18,19,20",I think all schools should offer classes like that. Theyre very beneficial Agreed. What did you think of the sibling that eventually got his masters and now helps kids in similar situations? I think its amazing how he turned his life around. A true inspiration It's crazy how differently people react to similar circumstances. Thanks for chatting with me today. bye Great talking to you. Goodbye,0.018424856,0.18122105,-0.02788096,-0.5852663,0.13471974,44,2.2073418440372756,20.07310480741452,-2.7851339004952744,0.0037431870769041096,-0.015381154219547945,-0.003950959014163014,-0.011319187058082193,-0.0033099660841506857,1.0
17,"0,1,2,3",Hello. The situation in India is really terrible Tell me about it. What a shame that the government of India isn't taking action. It's all about profit to them it seems. Apparently. The most worrisome part of the situation is the fact that they barely compensate the victims It's such a shame and a human rights abuse. Every living creature for that matter has a basic right to clean air and water. I couldn't imagine how bad it must be living near one of those mines.,-0.03093935,0.09987533,0.088715374,-0.21704836,0.18046147,45,0.6985839196693298,13.437722174769998,-3.2945205178675634,0.012667141998691489,-0.016136756257712766,-0.0027678108501063827,0.004227357884882979,-0.004382843834851063,1.0
17,"4,5,6,7","Indeed. What do you think can be done on the part of the citizens in order to draw attention of the international communities? Any change with government happens when people join together en mass. They need to be protesting outside of every politicians office. They should also spread this story to the international community to publicly shame their officials. Do you have any ideas of what can be done? In all honesty, I have no idea. I can think of how in the US change was created with the civil rights movement, and the women's movement when people stood together. I think that because people like us know about the story we can help by sharing this information on social media. We can be the media for them. But what can be done about the poor elephants? They have lost their homes because of the forest's being destroyed.",-0.0060895244,0.055513933,0.108966686,-0.124646775,0.066484176,46,1.0271579316151778,33.17441684213655,4.271753364961876,0.0027275352487160496,-0.0015402436641358023,-0.00035717913894814813,0.006402237480092592,-0.005145545595580247,1.0
17,"8,9,10,11","It's left for their government to decide Ultimately yes. So it's up to everyone to make sure their government works in their best interest. Some people not even receiving compensation was terrible, but what about the kids who lost their lives? No amount of money can replace life. True. It's really pathetic There should be some sort of a program that helps these elephants get transported to a place where their homes won't be destroyed. Do you know of any charities that could help?",-0.18611558,0.018271547,0.31962752,0.6930504,0.14132828,47,1.8825896604229033,29.52155223486079,-1.664936001329685,0.018401209819032607,-0.018761921580326087,-0.002806275950122826,-0.0055660520833260875,-0.021137769107804346,1.0
17,"12,13,14,15",Nope. I doubt if the government will allow that. You really don't think they would allow international help? I will pose the question... What would you do if this were happening in your hometown? The government in India is corrupt. They are involved in the illegal trade of ivory. They won't allow any external body to interfere with their business You make a really good point. I wasn't thinking about that.,-0.12033965,0.0633102,0.06147996,-0.255724,-0.031179866,48,1.6986660499923982,47.02103348955963,-7.890268976371387,0.0102039455478375,-0.011204087531975,-0.001107816288085,0.0012593755651749998,-0.013503093177600001,1.0
17,"16,17,18,19",I've read series of disturbing stories about their activities in the illegal trade of ivory I've actually heard about that a while ago. Like I stated earlier... They care about profits over people. Yeah. It's all about the rupees I'm afraid that they will hurt these communities to the point where they create a refugee crisis.,0.051467042,0.054255392,-0.010354401,-0.27360997,0.13779035,49,0.5456146738597718,40.67774012608709,-2.0841858047421646,0.0017634825802786882,-0.01828420958980328,-0.00558708844350328,0.014243982929655738,-0.016859998569344267,1.0
17,"20,21,22,23","That's the reality. At the very least I wonder if we could donate things like breathing masks? Maybe that could help some to breath a bit better. Or if there is a way to get them clean water delivered. That won't be a bad idea. How do ""we"" go about that I would imagine that we could set up a GoFundMe campaign. That's definitely one way to go about it.",-0.20846619,0.005425848,0.19856694,0.48400053,-0.10781213,50,1.5508395138247923,24.71080311786279,0.12556329112999987,0.011935648424,-0.012421699581278482,-0.008171364539426582,0.001679504898987342,-0.010546406248911393,1.0
17,"24,25,26,27,28,29","There have been several scam cases with GFM There are alternative platforms. I would be happy to research them in detail. Charities can be looked into as well. That'll be great It's the least we can do, and like I said, posting on social media would help raise awareness. I just wish we could wave a wand and these communities would have clean air and water. goodbye bye",-0.06509379,0.10526413,-0.039787035,-0.27809957,0.18041168,51,1.693823483222895,36.73436685513174,1.3199846131330537,-0.005002618550080001,-0.006673614518093334,-0.0011474550551613333,-0.00905957157012,-0.0034811155755733337,1.0
18,"0,1,2,3","The effect is terrible it is only one of many issues affecting the poorer population, but yea I think humans are generally selfish the article read mostly of financial and political greed. they just don't care",-0.09297917,0.05541315,-0.11180635,-0.5950782,-0.041778736,52,1.8575897369632428,27.54558782326763,-3.5465480446451316,0.018577759128763156,-0.0078938819325,,0.008999554492394736,-0.020266461476631577,1.0
18,"4,5,6,7","Yea, It is sad and pathetic. can't even blame the elephants if everything is getting destroyed. agricultural expansion is one and thing, but coal mining adds a lot more of dangerous stuff to the environment Yea, the pollution is massive. i wonder how far the situation will have to deteriorate for them to be like Oh wait, maybe this wasn't such a good idea.",-0.07371282,0.019306641,0.095366925,-0.20062898,0.013921538,53,1.4644511212227977,3.2108524680384747,-1.4407348943672913,0.0024412003442638884,-0.011433928167374999,-0.007957795516709722,-0.0015383695286944445,-0.0060789807399305555,1.0
18,"8,9,10,11","I dont see that happening sincerely. The are rich, they can afford moving to another planet! what annoys me too is that the people receive promises after the fact of like an elephant incursion, but it is just that, empty promises That is what they do. They give false hopes the effort to change at the population level needs to be massive",0.08275829,0.03718007,0.03937261,-0.20081016,0.16933627,54,0.9068773217322215,29.345810748874857,2.9443885726942947,0.011608605438191175,0.005717163460808824,-0.0010845836139382352,-0.0001440912148823535,-0.009964401948838235,1.0
18,"12,13,14,15","People should be more orientated. there is still some hope. i recall reading a different article, also from India, dealing with a big volunteer effort toward reforestation Oh, that is great. Reforestation is a great way...I hope people follow it through it was. it took them 15 years, but the new forest is thriving. the issue is the population need to be more conscientious and understand that the benefits might not be seen overnight.",-0.044723194,0.05801932,-0.021552531,-0.34169465,0.079391934,55,1.042030960874992,43.75062261187769,0.17724946329123226,0.0039957286577790695,-0.007323244090767442,-0.0006981313135325578,-0.009808891670174418,0.0006283437588720936,1.0
18,"16,17,18,19","Yea, that is some nice method. i'm kind of running out of things to say, and we need at least 15 messages each that are relevant to the articles yes...I think finding alternatives to coal is also a great idea wind and solar are the first that come to mind",0.05066728,0.051454294,-0.021187622,-0.38864404,-0.016249632,56,0.6339352468660778,20.48832860523873,-0.15658242947599987,0.010464667671345454,-0.013229349304527273,-0.0034943929862763633,0.0013880629718727262,-0.00553499252041818,1.0
18,"20,21,22,23,24,25,26,27","And nuclear sources.. are they capable to handle the necessary infrastructure for that? nobody wants a Chernobyl or Fukushima It is good I think. they need better overall infrastructure. reaching a lot of these places is hard, if not impossible during some parts of the year Yes. can we exchange our byes? we are short a few still good. I have few minutes left here. bye bye",0.07812843,0.106725216,-0.005264369,-0.5382034,0.0041769985,57,0.6868298384003577,16.234219847521604,-1.377381407844487,,,-0.0023322448170210526,-0.003869276838960526,0.004840859203973684,1.0
19,"0,1,2,3","What did you think? I can not blame them for wanting to industrialize, but it still horrible. Yeah. I wish we had better options than coal. It seems like it's wrecking environments everywhere these days. Yeah, the people and animals over there are suffering.",-0.03234821,0.11976236,0.07290673,-0.2571706,0.15299174,58,1.148325739114363,24.85185092088481,4.346452350819846,,-0.0073727990307115385,-0.0016549832526365385,0.0030548839154807693,-0.005020839772461538,1.0
19,"4,5,6,7","For sure. I can't imagine having an elephant burst through my house! That would be very scary, then told you will get about 120 dollars for your broken leg. Probably wouldn't even pay for a single night's stay in a hospital. It sucks that the people who don't even work in the mines are getting such bad lung diseases.",-0.5141203,0.04506216,0.15765809,0.42374408,-0.063596405,59,0.5652148265498792,28.715198478845387,-2.612488404898739,-0.008581693836707692,-0.02144800534987692,-0.005742282374347693,-0.003574177108123077,-0.0034735402029846146,1.0
19,"8,9,10,11","Yeah. It's bad enough when things like this affect people actually involved, but when you have people getting hurt that weren't even part of it it's just so much worse. I wonder if the animals are having lung issues too? I wouldn't be surprised; many animals have similar lung structures as humans do. It's probably why the elephants etc. have been in so many altercations lately. Like I said, can't get too mad because American used a lot of coal in the 1800s and early to mid 1900s.",-0.2921458,-0.024757475,0.13806316,0.462541,-0.00025863023,60,0.9013792902364066,41.57931539365817,3.971400103991265,-0.004017375624938775,-0.02054431517679592,-0.00674471786845204,0.0028174392514693876,-0.0037857720652857136,1.0
